timestamp,"rule.level","rule.description","data.win.system.message","data.win.eventdata.commandLine","data.win.eventdata.targetObject","full_log","data.win.eventdata.details"
"May 24, 2020 @ 16:22:10.458",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:57.330
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:57.342683800Z"",""eventRecordID"":""1439"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:57.330\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:57.330"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:22:09.442",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:56.314
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:56.316381300Z"",""eventRecordID"":""1438"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:56.314\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:56.314"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:22:08.411",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:55.283
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:55.296802000Z"",""eventRecordID"":""1436"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:55.283\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:55.283"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:22:07.385",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:54.252
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:54.255475600Z"",""eventRecordID"":""1435"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:54.252\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:54.252"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:22:05.427",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:53.236
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:53.239099000Z"",""eventRecordID"":""1434"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:53.236\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:53.236"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:22:05.411",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:52.222
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:52.292739300Z"",""eventRecordID"":""1433"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:52.222\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:52.222"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:22:04.432",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:51.210
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:51.220015900Z"",""eventRecordID"":""1431"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:51.210\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:51.210"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:22:03.339",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:50.205
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:50.210720100Z"",""eventRecordID"":""1430"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:50.205\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:50.205"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:22:02.317",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:49.190
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:49.197108700Z"",""eventRecordID"":""1429"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:49.190\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:49.190"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
"May 24, 2020 @ 16:22:01.301",14,"ATT&CK T1060: New RUN Key Pointing to Suspicious Folder","""Registry value set:
RuleName: T1060,RunKey
EventType: SetValue
UtcTime: 2020-05-22 13:24:48.174
ProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}
ProcessId: 7072
Image: C:\Users\JOHNWI~1\AppData\Local\Temp\Trojan.exe
TargetObject: HKU\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run\5cd8f17f4086744065eb0992a09e05a2
Details: ""C:\Users\John Williams\AppData\Local\Temp\Trojan.exe"" ..""",,"HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""13"",""version"":""2"",""level"":""4"",""task"":""13"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-22T13:24:48.174903400Z"",""eventRecordID"":""1428"",""processID"":""2292"",""threadID"":""3260"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Registry value set:\r\nRuleName: T1060,RunKey\r\nEventType: SetValue\r\nUtcTime: 2020-05-22 13:24:48.174\r\nProcessGuid: {df9fc3d3-d1c5-5ec7-0000-001082ab2600}\r\nProcessId: 7072\r\nImage: C:\\Users\\JOHNWI~1\\AppData\\Local\\Temp\\Trojan.exe\r\nTargetObject: HKU\\S-1-5-21-438079597-2123118846-2669748851-1001\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\5cd8f17f4086744065eb0992a09e05a2\r\nDetails: \""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" ..\""""},""eventdata"":{""ruleName"":""T1060,RunKey"",""eventType"":""SetValue"",""utcTime"":""2020-05-22 13:24:48.174"",""processGuid"":""{df9fc3d3-d1c5-5ec7-0000-001082ab2600}"",""processId"":""7072"",""image"":""C:\\\\Users\\\\JOHNWI~1\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe"",""targetObject"":""HKU\\\\S-1-5-21-438079597-2123118846-2669748851-1001\\\\Software\\\\Microsoft\\\\Windows\\\\CurrentVersion\\\\Run\\\\5cd8f17f4086744065eb0992a09e05a2"",""details"":""\\\""C:\\\\Users\\\\John Williams\\\\AppData\\\\Local\\\\Temp\\\\Trojan.exe\\\"" ..""}}}","\""C:\\Users\\John Williams\\AppData\\Local\\Temp\\Trojan.exe\"" .."
