timestamp,"rule.level","rule.description","full_log","data.win.system.message"
"Apr 24, 2020 @ 10:28:00.635",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\rdyboost\Diagnostics' checksum changed.
Old md5sum was: 'b94f00fb649e58278413ddb218687776'
New md5sum is : 'fa742e572a0ab3ad838cdc36f548a2e7'
Old sha1sum was: '4e632334dcf3fb5f87a71c66694dd9a1eb5fdbc7'
New sha1sum is : '4bd92b98f3142283ddbfa0b8875cc0e446f8a651'
",
"Apr 24, 2020 @ 10:27:58.479",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_3ea3f' was added.
",
"Apr 24, 2020 @ 10:27:58.465",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_3ea3f\Security' was added.
",
"Apr 24, 2020 @ 10:27:57.979",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_3ea3f' was added.
",
"Apr 24, 2020 @ 10:27:57.964",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_3ea3f\Security' was added.
",
"Apr 24, 2020 @ 10:27:53.996",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_3ea3f' was added.
",
"Apr 24, 2020 @ 10:27:53.980",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_3ea3f\Security' was added.
",
"Apr 24, 2020 @ 10:27:53.417",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NlaSvc\Parameters\Cache' checksum changed.
Old md5sum was: '774e15e7baf44381d722db864ab890d7'
New md5sum is : '50e564d651df4ed3711c530cb99d635a'
Old sha1sum was: '469daffaef7546bd68eba730d238e5592de9f468'
New sha1sum is : '9f85b67a6c52e8312f838e2577ad0927a069eeda'
",
"Apr 24, 2020 @ 10:27:51.372",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NdisVirtualBus\Parameters\Wdf' checksum changed.
Old md5sum was: '5727fcd23252b0e1550791766fd7e652'
New md5sum is : '994c45f15282cc5a92f237967d96fef5'
Old sha1sum was: '1a0a4badb9ef02d3f518064090d622844165b266'
New sha1sum is : '88530f962585446daf77f46e080d8b08c8e98a2c'
",
"Apr 24, 2020 @ 10:27:49.809",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\msisadrv\Parameters\Wdf' checksum changed.
Old md5sum was: '71d14a2d2a756124273e36b0738f8bba'
New md5sum is : '4eb2a07540b08107a0625ee3e4611bbc'
Old sha1sum was: 'c605e5d23f62dcaf8235115a11a8363912e96ea2'
New sha1sum is : '343b58bbd290264a88f73a3bbfdb8c0877c5bb8e'
",
"Apr 24, 2020 @ 10:27:48.622",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\monitor\Parameters\Wdf' checksum changed.
Old md5sum was: 'b4bce65b22aa4a519547960a719662c4'
New md5sum is : 'fcd2bde063d08e3e493bd9b171932f62'
Old sha1sum was: '3dac9d974e4d5d554b03c5e46ca8acc22b4826b6'
New sha1sum is : '0154114214c1947389b713ef77c27205b797facc'
",
"Apr 24, 2020 @ 10:27:48.502",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_3ea3f' was added.
",
"Apr 24, 2020 @ 10:27:48.496",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_3ea3f\TriggerInfo\0' was added.
",
"Apr 24, 2020 @ 10:27:48.468",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_3ea3f\Security' was added.
",
"Apr 24, 2020 @ 10:27:44.455",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LanmanServer\Parameters' checksum changed.
Old md5sum was: 'df3256a25e140f891367ef4f45e45db2'
New md5sum is : 'a836bd80394300540414e863397687ad'
Old sha1sum was: 'e2d4eee52f1f6550a2d64d496dfa6aa49e9a8351'
New sha1sum is : '10c4d918d67affeb805f43db3431644b1b028a63'
",
"Apr 24, 2020 @ 10:27:43.081",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\intelppm\Parameters\Wdf' checksum changed.
Old md5sum was: '5727fcd23252b0e1550791766fd7e652'
New md5sum is : '735c3ab6e8ca71e23614002bbb028249'
Old sha1sum was: '1a0a4badb9ef02d3f518064090d622844165b266'
New sha1sum is : 'd5a88f2cb188c5047330cafcb78ced9235190617'
",
"Apr 24, 2020 @ 10:27:40.408",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\HDAudBus\Parameters\Wdf' checksum changed.
Old md5sum was: '1f47b7195d8fed9969326bd01db47d06'
New md5sum is : '27f0b0536743e3de8fcd99c86a2544f2'
Old sha1sum was: 'ee63ae916c97b341f744e3bde4a840cc48ac014b'
New sha1sum is : '735e4f181b67d19525042b6d7dd870ffedcd3c0c'
",
"Apr 24, 2020 @ 10:27:39.767",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\gencounter\Parameters\Wdf' checksum changed.
Old md5sum was: '5727fcd23252b0e1550791766fd7e652'
New md5sum is : 'e72eae0fec329e0227c0acc6aad332c2'
Old sha1sum was: '1a0a4badb9ef02d3f518064090d622844165b266'
New sha1sum is : '2b49b1970c5bb2cfdd9508be50951510ea0093de'
",
"Apr 24, 2020 @ 10:27:38.656",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\FDResPub\ServiceData' checksum changed.
Old md5sum was: '8babdce3ab05d3473a80df927d06237f'
New md5sum is : 'ae9643074ec7a4ef81bb63a482e527c9'
Old sha1sum was: 'e353e522c03a6a1e27f132fba0a42bb0a83e4bf3'
New sha1sum is : 'bb90e1460f2a74046f7b573529a69b9faa6b3a52'
",
"Apr 24, 2020 @ 10:27:34.144",3,"Windows Logon Success",,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-HUE026H$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x248
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"Apr 24, 2020 @ 10:27:29.269",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\EventLog\State' checksum changed.
Old md5sum was: '8ef26438ac25bee10003522daa8b4a2f'
New md5sum is : '7fc797b070d280459f0f0868feba447f'
Old sha1sum was: 'b211ed5eee8285bb054c42335a4a0a9b2c9385b0'
New sha1sum is : '9d42eab457bdc2cad562af5e5592589017817080'
",
"Apr 24, 2020 @ 10:27:23.115",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Dnscache\Parameters\Probe\{a957488a-bcc3-4136-8332-2c86058caa77}' checksum changed.
Old md5sum was: '0ec8c5bab58c4b05da4b48fa2c3bf9b5'
New md5sum is : '06c8ea1070e2b835ca012b5cda7256cf'
Old sha1sum was: '453d1c5c9c77e01007afa63ba0bb33db3da2ef96'
New sha1sum is : '565d2cad6cc817059329e58613803ea2e1c50563'
",
"Apr 24, 2020 @ 10:27:21.651",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicesFlowUserSvc_3ea3f' was added.
",
"Apr 24, 2020 @ 10:27:21.634",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicesFlowUserSvc_3ea3f\Security' was added.
",
"Apr 24, 2020 @ 10:27:21.559",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicePickerUserSvc_3ea3f' was added.
",
"Apr 24, 2020 @ 10:27:21.538",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicePickerUserSvc_3ea3f\Security' was added.
",
"Apr 24, 2020 @ 10:27:21.257",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DeviceAssociationBrokerSvc_3ea3f' was added.
",
"Apr 24, 2020 @ 10:27:21.242",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DeviceAssociationBrokerSvc_3ea3f\Security' was added.
",
"Apr 24, 2020 @ 10:27:20.632",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CredentialEnrollmentManagerUserSvc_3ea3f' was added.
",
"Apr 24, 2020 @ 10:27:20.601",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CredentialEnrollmentManagerUserSvc_3ea3f\Security' was added.
",
"Apr 24, 2020 @ 10:27:20.481",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\ConsentUxUserSvc_3ea3f' was added.
",
"Apr 24, 2020 @ 10:27:20.462",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\ConsentUxUserSvc_3ea3f\Security' was added.
",
"Apr 24, 2020 @ 10:27:20.320",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CompositeBus\Parameters\Wdf' checksum changed.
Old md5sum was: 'acae9dc748745942263a86d7eb614be0'
New md5sum is : '544514e57047c2570309981465630650'
Old sha1sum was: '426e630d1ce4b54eb126567e177155a4f7a507fa'
New sha1sum is : '806ec5bc628010b8292a8f9a147a3c4e5f55b8d7'
",
"Apr 24, 2020 @ 10:27:19.397",3,"Service startup type was changed",,"""The start type of the Windows Modules Installer service was changed from demand start to auto start."""
"Apr 24, 2020 @ 10:27:18.913",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CDPUserSvc_3ea3f' was added.
",
"Apr 24, 2020 @ 10:27:18.898",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CDPUserSvc_3ea3f\Security' was added.
",
"Apr 24, 2020 @ 10:27:18.742",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\cbdhsvc_3ea3f' was added.
",
"Apr 24, 2020 @ 10:27:18.727",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\cbdhsvc_3ea3f\Security' was added.
",
"Apr 24, 2020 @ 10:27:18.664",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CaptureService_3ea3f' was added.
",
"Apr 24, 2020 @ 10:27:18.636",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CaptureService_3ea3f\Security' was added.
",
"Apr 24, 2020 @ 10:27:16.430",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_3ea3f' was added.
",
"Apr 24, 2020 @ 10:27:16.414",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_3ea3f\TriggerInfo\4' was added.
",
"Apr 24, 2020 @ 10:27:16.398",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_3ea3f\TriggerInfo\3' was added.
",
"Apr 24, 2020 @ 10:27:16.383",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_3ea3f\TriggerInfo\2' was added.
",
"Apr 24, 2020 @ 10:27:16.369",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_3ea3f\TriggerInfo\1' was added.
",
"Apr 24, 2020 @ 10:27:16.352",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_3ea3f\TriggerInfo\0' was added.
",
"Apr 24, 2020 @ 10:27:16.336",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_3ea3f\Security' was added.
",
"Apr 24, 2020 @ 10:27:15.211",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BcastDVRUserService_3ea3f' was added.
",
"Apr 24, 2020 @ 10:27:15.196",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BcastDVRUserService_3ea3f\Security' was added.
",
"Apr 24, 2020 @ 10:27:14.964",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-90-0-1' checksum changed.
Old md5sum was: 'c6ea3bd2e15bcf416c8f2d61c71010e3'
New md5sum is : 'e0fb41b6c9ef5abaa572c1ef6afa603d'
Old sha1sum was: '354a2b1d73f9ad4870cd65daf2b8156d72521032'
New sha1sum is : '0c93b761e97e5159ee7fbe552b27ab84daa6889c'
",
"Apr 24, 2020 @ 10:27:14.947",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-438079597-2123118846-2669748851-1001' checksum changed.
Old md5sum was: '1c4e04d793df8bd371434698d7441beb'
New md5sum is : '164ddf65a0229b0a5673d9643fd360a5'
Old sha1sum was: '445eb561728c2ed4b3dc1e1f8173bdf8acae870c'
New sha1sum is : 'abc03ba9189e8ab0e57d2f28ac2a9479d27eb1de'
",
"Apr 24, 2020 @ 10:27:14.915",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-18' checksum changed.
Old md5sum was: '8776cf6928f2de374d1a329d7b0948c3'
New md5sum is : '9b2eb62ca4c74330ffa1448b22e6dfac'
Old sha1sum was: '520ae6cd4e088c14c27c500ba09b18024715ec29'
New sha1sum is : '9ae0bb56b661cb86cac596f8cf95cde5c871458b'
",
"Apr 24, 2020 @ 10:27:12.369",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\AarSvc_3ea3f' was added.
",
"Apr 24, 2020 @ 10:27:12.354",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\AarSvc_3ea3f\Security' was added.
",
"Apr 24, 2020 @ 10:26:55.914",3,"Software Protection service scheduled successfully",,"""Successfully scheduled Software Protection service for re-start at 2020-04-25T10:24:54Z. Reason: RulesEngine."""
"Apr 24, 2020 @ 10:26:45.680",3,"Windows Logon Success",,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-HUE026H$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x248
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"Apr 24, 2020 @ 10:26:30.849",3,"Windows Logon Success",,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-HUE026H$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x248
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"Apr 24, 2020 @ 10:26:07.225",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\Security\Policy\PolAdtEv' checksum changed.
Old md5sum was: 'b40de87500ee3eed90c2ce3ce8c7946f'
New md5sum is : '9d15aff4d26f802c3c4d3d74a00d8d4d'
Old sha1sum was: '2f6e6dd0efd148b1c11d33c91e9cea4a97a84792'
New sha1sum is : '11f3afa3902d0fadfcc52e4c051995f536c7d4e2'
",
"Apr 24, 2020 @ 10:25:55.519",5,"License Activation (slui.exe) failed",,"""License Activation (slui.exe) failed with the following error code:
hr=0x803F7001
Command-line arguments:
RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=TimerEvent"""
"Apr 24, 2020 @ 10:25:55.485",3,"Windows Logon Success",,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-HUE026H$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x248
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"Apr 24, 2020 @ 10:25:55.422",5,"License Activation (slui.exe) failed",,"""License Activation (slui.exe) failed with the following error code:
hr=0x803F7001
Command-line arguments:
RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=NetworkAvailable"""
"Apr 24, 2020 @ 10:25:52.548",5,"License Activation (slui.exe) failed",,"""License Activation (slui.exe) failed with the following error code:
hr=0x803F7001
Command-line arguments:
RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=UserLogon;SessionId=1"""
"Apr 24, 2020 @ 10:25:52.283",3,"Windows User Logoff",,"""An account was logged off.

Subject:
	Security ID:		S-1-5-21-438079597-2123118846-2669748851-1001
	Account Name:		John Williams
	Account Domain:		DESKTOP-HUE026H
	Logon ID:		0x864E9

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer."""
"Apr 24, 2020 @ 10:25:52.253",3,"Windows User Logoff",,"""An account was logged off.

Subject:
	Security ID:		S-1-5-21-438079597-2123118846-2669748851-1001
	Account Name:		John Williams
	Account Domain:		DESKTOP-HUE026H
	Logon ID:		0x86508

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer."""
"Apr 24, 2020 @ 10:25:52.213",3,"Windows Workstation Logon Success",,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-HUE026H$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		2
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		No

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-438079597-2123118846-2669748851-1001
	Account Name:		John Williams
	Account Domain:		DESKTOP-HUE026H
	Logon ID:		0x86508
	Linked Logon ID:		0x864E9
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x154
	Process Name:		C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	DESKTOP-HUE026H
	Source Network Address:	127.0.0.1
	Source Port:		0

Detailed Authentication Information:
	Logon Process:		User32 
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"Apr 24, 2020 @ 10:25:52.189",3,"Windows Workstation Logon Success",,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-HUE026H$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		2
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-438079597-2123118846-2669748851-1001
	Account Name:		John Williams
	Account Domain:		DESKTOP-HUE026H
	Logon ID:		0x864E9
	Linked Logon ID:		0x86508
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x154
	Process Name:		C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	DESKTOP-HUE026H
	Source Network Address:	127.0.0.1
	Source Port:		0

Detailed Authentication Information:
	Logon Process:		User32 
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"Apr 24, 2020 @ 10:25:47.284",5,"SCA summary: Benchmark for Windows audit: Score less than 80% (66)",,
"Apr 24, 2020 @ 10:25:44.264",3,"The Windows Search Service started",,"""The Windows Search Service started.
"""
