timestamp,"rule.level","rule.description","full_log","data.win.system.message"
"Apr 24, 2020 @ 12:35:44.226",4,"Summary event of the report's signatures",,"""Fault bucket 1751705833141718957, type 1
Event Name: APPCRASH
Response: Not available
Cab Id: 0

Problem signature:
P1: iexplore.exe
P2: 11.0.18362.1
P3: 9a0cc333
P4: StackHash_abcc
P5: 0.0.0.0
P6: 00000000
P7: c0000005
P8: PCH_0F_FROM_ntdll+0x00071F06
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER8BEA.tmp.dmp
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER991A.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER995A.tmp.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER9967.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER9988.tmp.txt

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\AppCrash_iexplore.exe_e01d11a8d43b22eaaff745cb40a172102c8fbc5_e2d05f28_92ba00f4-b9ba-4a0d-9251-82f2b65a0770

Analysis symbol: 
Rechecking for solution: 0
Report Id: e95a160c-287c-4dd3-b0d3-bd19323424c0
Report Status: 268435456
Hashed bucket: 310cd3b51d8b8eacf84f4f2c9f644fad
Cab Guid: 0"""
"Apr 24, 2020 @ 12:35:43.366",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\rdyboost\Diagnostics' checksum changed.
Old md5sum was: 'b94f00fb649e58278413ddb218687776'
New md5sum is : 'fa742e572a0ab3ad838cdc36f548a2e7'
Old sha1sum was: '4e632334dcf3fb5f87a71c66694dd9a1eb5fdbc7'
New sha1sum is : '4bd92b98f3142283ddbfa0b8875cc0e446f8a651'
",
"Apr 24, 2020 @ 12:35:42.898",3,"Software Protection service scheduled successfully",,"""Successfully scheduled Software Protection service for re-start at 2020-04-25T12:32:40Z. Reason: RulesEngine."""
"Apr 24, 2020 @ 12:35:41.309",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_3f376' was added.
",
"Apr 24, 2020 @ 12:35:41.302",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_3f376\Security' was added.
",
"Apr 24, 2020 @ 12:35:40.473",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_3f376' was added.
",
"Apr 24, 2020 @ 12:35:40.449",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_3f376\Security' was added.
",
"Apr 24, 2020 @ 12:35:39.304",9,"Windows Application error event",,"""Faulting application name: iexplore.exe, version: 11.0.18362.1, time stamp: 0x9a0cc333
Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000
Exception code: 0xc0000005
Fault offset: 0x31007f9d
Faulting process id: 0x1ad8
Faulting application start time: 0x01d61a34daaec983
Faulting application path: C:\Program Files (x86)\Internet Explorer\iexplore.exe
Faulting module path: unknown
Report Id: e95a160c-287c-4dd3-b0d3-bd19323424c0
Faulting package full name: 
Faulting package-relative application ID: """
"Apr 24, 2020 @ 12:35:38.866",3,"Windows Logon Success",,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-HUE026H$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x24c
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"Apr 24, 2020 @ 12:35:37.993",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_3f376' was added.
",
"Apr 24, 2020 @ 12:35:37.963",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_3f376\Security' was added.
",
"Apr 24, 2020 @ 12:35:37.363",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NlaSvc\Parameters\Cache' checksum changed.
Old md5sum was: '774e15e7baf44381d722db864ab890d7'
New md5sum is : '50e564d651df4ed3711c530cb99d635a'
Old sha1sum was: '469daffaef7546bd68eba730d238e5592de9f468'
New sha1sum is : '9f85b67a6c52e8312f838e2577ad0927a069eeda'
",
"Apr 24, 2020 @ 12:35:35.043",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NdisVirtualBus\Parameters\Wdf' checksum changed.
Old md5sum was: '5727fcd23252b0e1550791766fd7e652'
New md5sum is : '78323ea3ceb69762cc6ae0082026f7e0'
Old sha1sum was: '1a0a4badb9ef02d3f518064090d622844165b266'
New sha1sum is : '6181121dcbdc3776ce74ce2fb5dbbc4ee3941772'
",
"Apr 24, 2020 @ 12:35:32.913",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\msisadrv\Parameters\Wdf' checksum changed.
Old md5sum was: '71d14a2d2a756124273e36b0738f8bba'
New md5sum is : '339bd5f6323f86e44c14e44460b37d9c'
Old sha1sum was: 'c605e5d23f62dcaf8235115a11a8363912e96ea2'
New sha1sum is : '48ed85cb3687b6e8ddca4274ae15d32bd057e1fc'
",
"Apr 24, 2020 @ 12:35:31.819",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\monitor\Parameters\Wdf' checksum changed.
Old md5sum was: 'b4bce65b22aa4a519547960a719662c4'
New md5sum is : '6b8de7ac97580730878264d40bbc55c7'
Old sha1sum was: '3dac9d974e4d5d554b03c5e46ca8acc22b4826b6'
New sha1sum is : 'e152cdbaf5e9c36d8fec5261f4bd5cc400074ae4'
",
"Apr 24, 2020 @ 12:35:31.710",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_3f376' was added.
",
"Apr 24, 2020 @ 12:35:31.680",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_3f376\TriggerInfo\0' was added.
",
"Apr 24, 2020 @ 12:35:31.663",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_3f376\Security' was added.
",
"Apr 24, 2020 @ 12:35:26.828",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LanmanServer\Parameters' checksum changed.
Old md5sum was: 'df3256a25e140f891367ef4f45e45db2'
New md5sum is : 'ee38da5389ff35503e79da17c835ef46'
Old sha1sum was: 'e2d4eee52f1f6550a2d64d496dfa6aa49e9a8351'
New sha1sum is : '1aa6a80cb9695b7805c766e12ee865293298221d'
",
"Apr 24, 2020 @ 12:35:25.584",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\intelppm\Parameters\Wdf' checksum changed.
Old md5sum was: '5727fcd23252b0e1550791766fd7e652'
New md5sum is : '78323ea3ceb69762cc6ae0082026f7e0'
Old sha1sum was: '1a0a4badb9ef02d3f518064090d622844165b266'
New sha1sum is : '6181121dcbdc3776ce74ce2fb5dbbc4ee3941772'
",
"Apr 24, 2020 @ 12:35:20.740",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\HDAudBus\Parameters\Wdf' checksum changed.
Old md5sum was: '1f47b7195d8fed9969326bd01db47d06'
New md5sum is : '341edd9e8a707bf5c4441f7b25f73805'
Old sha1sum was: 'ee63ae916c97b341f744e3bde4a840cc48ac014b'
New sha1sum is : '9e8dc617f8f05524df1b935132dc5be532bcad12'
",
"Apr 24, 2020 @ 12:35:20.037",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\gencounter\Parameters\Wdf' checksum changed.
Old md5sum was: '5727fcd23252b0e1550791766fd7e652'
New md5sum is : '0a0b254c1bfe62696355ea4bfe6bc885'
Old sha1sum was: '1a0a4badb9ef02d3f518064090d622844165b266'
New sha1sum is : 'bdcba87497ca250326cd9bbf4bae8edd682deb05'
",
"Apr 24, 2020 @ 12:35:19.037",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\FDResPub\ServiceData' checksum changed.
Old md5sum was: '8babdce3ab05d3473a80df927d06237f'
New md5sum is : 'ae9643074ec7a4ef81bb63a482e527c9'
Old sha1sum was: 'e353e522c03a6a1e27f132fba0a42bb0a83e4bf3'
New sha1sum is : 'bb90e1460f2a74046f7b573529a69b9faa6b3a52'
",
"Apr 24, 2020 @ 12:35:12.635",3,"Windows Logon Success",,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-HUE026H$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x24c
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"Apr 24, 2020 @ 12:35:11.150",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\EventLog\State' checksum changed.
Old md5sum was: '8ef26438ac25bee10003522daa8b4a2f'
New md5sum is : 'e423b997502150974c87f876a8eb1d42'
Old sha1sum was: 'b211ed5eee8285bb054c42335a4a0a9b2c9385b0'
New sha1sum is : '31539f3fe106119cfe011ff7b584676a40c751ed'
",
"Apr 24, 2020 @ 12:35:04.584",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Dnscache\Parameters\Probe\{a957488a-bcc3-4136-8332-2c86058caa77}' checksum changed.
Old md5sum was: '0ec8c5bab58c4b05da4b48fa2c3bf9b5'
New md5sum is : 'b3a7e0b6a86fb9a7e57f249f44a1d457'
Old sha1sum was: '453d1c5c9c77e01007afa63ba0bb33db3da2ef96'
New sha1sum is : '069910dca69a078a6727ed745f10748332bb3a60'
",
"Apr 24, 2020 @ 12:35:01.116",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicesFlowUserSvc_3f376' was added.
",
"Apr 24, 2020 @ 12:35:01.085",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicesFlowUserSvc_3f376\Security' was added.
",
"Apr 24, 2020 @ 12:35:01.022",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicePickerUserSvc_3f376' was added.
",
"Apr 24, 2020 @ 12:35:01.007",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicePickerUserSvc_3f376\Security' was added.
",
"Apr 24, 2020 @ 12:35:00.731",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DeviceAssociationBrokerSvc_3f376' was added.
",
"Apr 24, 2020 @ 12:35:00.709",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DeviceAssociationBrokerSvc_3f376\Security' was added.
",
"Apr 24, 2020 @ 12:35:00.086",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CredentialEnrollmentManagerUserSvc_3f376' was added.
",
"Apr 24, 2020 @ 12:35:00.079",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CredentialEnrollmentManagerUserSvc_3f376\Security' was added.
",
"Apr 24, 2020 @ 12:34:59.927",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\ConsentUxUserSvc_3f376' was added.
",
"Apr 24, 2020 @ 12:34:59.897",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\ConsentUxUserSvc_3f376\Security' was added.
",
"Apr 24, 2020 @ 12:34:59.771",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CompositeBus\Parameters\Wdf' checksum changed.
Old md5sum was: 'acae9dc748745942263a86d7eb614be0'
New md5sum is : '030d611a72a7eb8e7814b5bdbc71252c'
Old sha1sum was: '426e630d1ce4b54eb126567e177155a4f7a507fa'
New sha1sum is : 'ce2026c1928b1e5b4dddcd6c8c8960d2f55deb83'
",
"Apr 24, 2020 @ 12:34:58.521",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CDPUserSvc_3f376' was added.
",
"Apr 24, 2020 @ 12:34:58.506",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CDPUserSvc_3f376\Security' was added.
",
"Apr 24, 2020 @ 12:34:58.350",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\cbdhsvc_3f376' was added.
",
"Apr 24, 2020 @ 12:34:58.334",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\cbdhsvc_3f376\Security' was added.
",
"Apr 24, 2020 @ 12:34:58.239",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CaptureService_3f376' was added.
",
"Apr 24, 2020 @ 12:34:58.206",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\CaptureService_3f376\Security' was added.
",
"Apr 24, 2020 @ 12:34:55.740",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_3f376' was added.
",
"Apr 24, 2020 @ 12:34:55.725",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_3f376\TriggerInfo\4' was added.
",
"Apr 24, 2020 @ 12:34:55.710",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_3f376\TriggerInfo\3' was added.
",
"Apr 24, 2020 @ 12:34:55.693",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_3f376\TriggerInfo\2' was added.
",
"Apr 24, 2020 @ 12:34:55.677",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_3f376\TriggerInfo\1' was added.
",
"Apr 24, 2020 @ 12:34:55.662",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_3f376\TriggerInfo\0' was added.
",
"Apr 24, 2020 @ 12:34:55.650",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BluetoothUserService_3f376\Security' was added.
",
"Apr 24, 2020 @ 12:34:55.460",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BITS' checksum changed.
Old md5sum was: '6a4fdf3a9f7dc36fc03599f720d484d3'
New md5sum is : '775174ea9bf25c40ba381ca284d7511d'
Old sha1sum was: '9f469b80d1166a11ab0299760c6cb444ef555670'
New sha1sum is : 'eab80f5279cedff3dd227a62f8828aa899a27475'
",
"Apr 24, 2020 @ 12:34:54.412",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BcastDVRUserService_3f376' was added.
",
"Apr 24, 2020 @ 12:34:54.397",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BcastDVRUserService_3f376\Security' was added.
",
"Apr 24, 2020 @ 12:34:54.138",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-90-0-1' checksum changed.
Old md5sum was: 'c6ea3bd2e15bcf416c8f2d61c71010e3'
New md5sum is : '6acd235b302dc5aaee83349dac1165e6'
Old sha1sum was: '354a2b1d73f9ad4870cd65daf2b8156d72521032'
New sha1sum is : '461f97efa7f1d513debf38f2b5538116720daa17'
",
"Apr 24, 2020 @ 12:34:54.119",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-438079597-2123118846-2669748851-1001' checksum changed.
Old md5sum was: '7b9a258df5c6f99956d6f9b3e3d7ae65'
New md5sum is : '816e4c6e0ef2bfa0679631e42e89c389'
Old sha1sum was: 'f43e91a27dea3b358a46525fb4a5655eb79a3977'
New sha1sum is : 'b8924f00f04db3ced0f56da547b0a3acc41c2b86'
",
"Apr 24, 2020 @ 12:34:54.084",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-18' checksum changed.
Old md5sum was: 'f2d628e8126f35291c90bff7ffc31c08'
New md5sum is : '670134df316a926943855f8acd757504'
Old sha1sum was: '34b84884b9283368a58ac1de788d118fbab8ff2a'
New sha1sum is : '29a8c6e44c36ecd807e95bf7a205245485d3171e'
",
"Apr 24, 2020 @ 12:34:51.427",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\AarSvc_3f376' was added.
",
"Apr 24, 2020 @ 12:34:51.401",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\AarSvc_3f376\Security' was added.
",
"Apr 24, 2020 @ 12:34:50.380",7,"Integrity checksum changed.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer' checksum changed.
Old md5sum was: 'd41d8cd98f00b204e9800998ecf8427e'
New md5sum is : '497a8c7081c737f07c267a30b1538ff9'
Old sha1sum was: 'da39a3ee5e6b4b0d3255bfef95601890afd80709'
New sha1sum is : '58d9cdbd07af978efc5e91b8e7a66696280d3b1e'
",
"Apr 24, 2020 @ 12:34:45.875",3,"Service startup type was changed",,"""The start type of the Windows Modules Installer service was changed from demand start to auto start."""
"Apr 24, 2020 @ 12:34:36.896",7,"Integrity checksum changed.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\ActiveX Compatibility' checksum changed.
Old md5sum was: 'd41d8cd98f00b204e9800998ecf8427e'
New md5sum is : '44a185f2e5e0fa09edbcbe3e598fe4da'
Old sha1sum was: 'da39a3ee5e6b4b0d3255bfef95601890afd80709'
New sha1sum is : 'f7a3cf6aa04ebaeee3c4525064299cb2136e4f06'
",
"Apr 24, 2020 @ 12:34:25.954",3,"Software Protection service scheduled successfully",,"""Successfully scheduled Software Protection service for re-start at 2020-04-25T12:33:23Z. Reason: RulesEngine."""
"Apr 24, 2020 @ 12:34:20.382",3,"Windows Logon Success",,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-HUE026H$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x24c
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"Apr 24, 2020 @ 12:34:01.181",3,"Windows Logon Success",,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-HUE026H$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x24c
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"Apr 24, 2020 @ 12:33:36.229",3,"Windows Logon Success",,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-HUE026H$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x24c
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
"Apr 24, 2020 @ 12:33:32.661",5,"License Activation (slui.exe) failed",,"""License Activation (slui.exe) failed with the following error code:
hr=0x803F7001
Command-line arguments:
RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=NetworkAvailable"""
"Apr 24, 2020 @ 12:33:32.612",5,"License Activation (slui.exe) failed",,"""License Activation (slui.exe) failed with the following error code:
hr=0x803F7001
Command-line arguments:
RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=TimerEvent"""
"Apr 24, 2020 @ 12:33:32.478",5,"License Activation (slui.exe) failed",,"""License Activation (slui.exe) failed with the following error code:
hr=0x803F7001
Command-line arguments:
RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=UserLogon;SessionId=1"""
"Apr 24, 2020 @ 12:33:28.412",3,"Windows User Logoff",,"""An account was logged off.

Subject:
	Security ID:		S-1-5-21-438079597-2123118846-2669748851-1001
	Account Name:		John Williams
	Account Domain:		DESKTOP-HUE026H
	Logon ID:		0x717AF

Logon Type:			2

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer."""
